genres,release_date,id,item_id,playtime_forever
"['Adventure', 'Casual']",2015-09-24,394280.0,238240,445
"['Adventure', 'Indie']",2015-09-24,401200.0,244850,500
"['Action', 'Indie']",2015-09-22,397990.0,230860,1006
"['Casual', 'Indie', 'Simulation']",2015-09-24,348360.0,248390,420
"['Casual', 'Indie', 'RPG', 'Strategy']",2015-08-24,366100.0,248860,1821
"['Action', 'Adventure', 'Indie', 'Strategy']",2015-09-06,375620.0,233840,230
"['Animation &amp; Modeling', 'Design &amp; Illustration']",2015-09-24,401090.0,249630,76
"['Adventure', 'Casual', 'Free to Play']",2015-09-24,392950.0,251570,13393
"['Adventure', 'Indie']",2015-09-24,405940.0,252490,8462
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']",2015-09-24,349700.0,252950,10707
['Casual'],2015-09-24,401220.0,253980,0
"['Action', 'Indie']",2015-09-24,349580.0,264140,611
"['Adventure', 'Indie']",2015-09-24,368970.0,108600,5456
"['Indie', 'Simulation', 'Strategy']",2015-09-25,388660.0,211820,4232
"['Casual', 'Indie']",2015-09-15,363650.0,367540,0
"['Action', 'Casual', 'Indie', 'Strategy']",2015-09-25,387870.0,249050,548
"['Action', 'Indie', 'Simulation']",2015-09-25,402670.0,268750,1195
"['Action', 'Indie']",2015-09-29,394600.0,269210,751
"['Adventure', 'Indie']",2015-01-20,392730.0,278080,1687
"['Action', 'Casual', 'Indie']",2015-09-29,342920.0,288470,305
"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2015-09-29,385530.0,294100,302
"['Action', 'Adventure', 'Indie']",2015-09-29,323580.0,286160,1272
"['Action', 'Adventure', 'Indie']",2015-09-29,406470.0,289130,2984
"['RPG', 'Strategy']",2015-09-29,321960.0,301520,6601
"['Action', 'Casual', 'Indie', 'Racing']",2015-09-29,354040.0,302270,84
"['Action', 'Adventure']",2015-07-01,404760.0,304930,7703
['Simulation'],2015-09-29,379233.0,307880,1122
['Simulation'],2015-09-29,379549.0,247080,2226
"['Casual', 'Indie']",2015-09-29,405070.0,241540,2067
"['Casual', 'Simulation']",2015-09-29,369828.0,323060,0
"['Action', 'Indie', 'Racing']",2015-09-29,248330.0,327860,614
"['Casual', 'Simulation']",2015-09-29,369829.0,305620,422
"['Casual', 'Simulation']",2015-09-29,390360.0,326410,1956
"['Adventure', 'Indie']",2015-09-30,334120.0,343710,0
"['Action', 'Adventure', 'Indie', 'Early Access']",2015-09-30,398250.0,275100,0
"['Adventure', 'Casual', 'Indie', 'Simulation']",2010-09-16,400410.0,326460,2323
"['Indie', 'Simulation']",2015-09-30,388470.0,356040,321
"['Adventure', 'RPG', 'Simulation', 'Strategy']",2015-09-30,383720.0,366220,23150
['Indie'],2015-09-20,403560.0,366440,609
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2015-09-30,344100.0,368230,1268
"['Adventure', 'Casual', 'Indie', 'Simulation']",2015-09-30,397940.0,496300,1198
"['Action', 'Indie', 'Simulation', 'Strategy']",2015-09-30,386540.0,379210,1112
"['Indie', 'Strategy']",2015-09-30,405450.0,381120,130
"['Action', 'Adventure']",1993-12-10,370270.0,287920,5214
['Action'],2015-09-30,403061.0,413150,3291
['Action'],2015-09-30,403060.0,221380,4248
['Action'],2015-09-30,403062.0,355950,0
"['Adventure', 'Indie']",2015-09-30,399780.0,427520,578
['Action'],2015-09-30,403063.0,431240,750
['Action'],2015-09-30,382870.0,437220,1305
"['Action', 'Indie']",2012-09-06,407400.0,10,30956
"['Action', 'Adventure', 'Indie']",2015-10-02,361600.0,80,47
"['Audio Production', 'Design &amp; Illustration', 'Photo Editing', 'Utilities', 'Video Production', 'Web Publishing']",2007-10-15,400040.0,100,0
"['Indie', 'Simulation']",2015-10-02,399670.0,205790,0
"['Adventure', 'Indie']",2015-10-02,382070.0,230410,0
"['Action', 'Adventure']",2015-10-02,406370.0,304930,1
"['Action', 'Adventure']",2015-10-02,403890.0,291480,0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2015-10-02,406080.0,315640,5
['Casual'],2015-10-05,395580.0,300,986
"['Adventure', 'Indie', 'RPG', 'Simulation', 'Early Access']",2015-10-05,386590.0,220,672
"['Action', 'Indie', 'Early Access']",2015-10-05,309900.0,340,17
"['Action', 'Indie', 'RPG']",2015-10-05,351230.0,240,2069
"['Adventure', 'Indie']",2015-10-05,407040.0,4000,230105
"['Design &amp; Illustration', 'Education', 'Utilities']",2015-10-05,388600.0,6860,336
"['Action', 'Casual', 'Indie']",2015-10-05,401120.0,4560,1195
['Racing'],2015-10-05,395640.0,228200,1178
"['Action', 'Casual', 'Indie']",2015-10-05,374680.0,9340,5329
"['Indie', 'Simulation', 'Strategy']",2015-10-06,233450.0,20500,326
"['RPG', 'Strategy']",2015-10-06,363960.0,24860,35
"['Action', 'Indie']",2015-10-05,408210.0,550,2181
"['Casual', 'Simulation']",2015-10-06,390362.0,223530,0
"['Casual', 'Simulation']",2015-10-06,390363.0,8190,0
"['Casual', 'Simulation']",2015-10-06,390364.0,24960,4873
"['Animation &amp; Modeling', 'Utilities']",2015-10-06,363020.0,33910,225
"['Casual', 'Simulation']",2015-10-06,390365.0,33930,7364
['Software Training'],2014-09-01,393340.0,219540,0
"['Action', 'Casual', 'Indie']",2016-09-10,396450.0,8930,935
['Casual'],2014-06-01,347610.0,50130,742
['Simulation'],2015-10-07,364340.0,12210,1329
['Simulation'],2015-10-07,379553.0,12220,803
['Simulation'],2015-10-07,325970.0,64000,360
"['Adventure', 'Casual', 'Free to Play', 'Indie']",2015-10-12,384171.0,70000,39
"['Adventure', 'Casual', 'Free to Play', 'Indie']",2015-10-12,384170.0,91600,157
"['Free to Play', 'Sports', 'Strategy']",2015-10-12,407140.0,105600,2675
"['Adventure', 'Indie']",2015-10-09,404690.0,33440,450
['Indie'],2015-10-09,396310.0,35450,5149
"['Casual', 'Indie']",2015-10-09,371450.0,236830,0
"['Action', 'Adventure', 'Casual', 'Indie', 'Racing']",2015-10-09,398830.0,24240,1978
"['Action', 'Indie', 'Strategy']",2015-10-09,352760.0,65800,1441
"['Action', 'Racing', 'Sports']",1995-12-31,306350.0,72850,1655
"['Action', 'Adventure']",1996-06-30,400370.0,55230,3761
"['Action', 'Adventure', 'Indie', 'Racing']",2015-10-09,405660.0,2400,121
"['Adventure', 'Indie', 'RPG']",2015-10-09,354770.0,2420,23
"['Action', 'Casual', 'Indie']",2015-10-09,384010.0,2430,0
['Indie'],2015-10-09,402680.0,200630,161
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2015-10-09,407150.0,104900,623
"['Casual', 'Simulation']",2015-10-13,390367.0,91310,1858
"['Action', 'Indie', 'RPG']",2015-08-14,409360.0,3700,0
['Casual'],2015-10-14,385250.0,63380,402
"['Action', 'Indie']",2015-10-14,409630.0,205550,364
['Adventure'],2015-10-15,381100.0,209080,187
"['Casual', 'Indie']",2015-10-14,404810.0,730,8512
['Action'],2015-10-15,402030.0,203850,1177
"['Adventure', 'RPG']",2014-06-08,403490.0,204360,466
"['Action', 'Adventure', 'Indie']",2015-10-15,360740.0,209670,218
['Strategy'],2015-10-15,389420.0,205790,0
"['Action', 'Adventure', 'Indie']",2015-10-15,243160.0,220240,1912
"['Action', 'Adventure', 'Indie']",2015-10-15,408070.0,223630,82
"['Action', 'Adventure', 'Casual', 'Indie']",2015-10-15,274190.0,224540,1952
"['Adventure', 'Casual', 'Simulation']",2015-10-13,409130.0,226700,84
"['Action', 'Adventure', 'Casual', 'Indie']",2015-10-15,410790.0,49540,89
"['Action', 'Indie', 'RPG']",2015-10-15,410260.0,51100,381
"['Action', 'Free to Play', 'Simulation', 'Strategy']",2015-10-15,398840.0,102700,0
"['Action', 'Adventure', 'Indie']",2015-10-15,409420.0,113400,1228
"['Action', 'Adventure', 'RPG', 'Strategy']",2015-10-16,394450.0,113420,182
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2015-10-16,263920.0,206210,364
['Adventure'],2015-10-16,397030.0,208090,431
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG', 'Early Access']",2015-10-16,407700.0,211500,0
"['Action', 'Indie', 'RPG']",2016-03-15,399640.0,218230,5220
"['Action', 'Adventure', 'Indie']",2015-10-16,382160.0,230410,38465
['Audio Production'],2015-10-19,386550.0,236390,59282
"['Adventure', 'Casual', 'Simulation', 'Strategy']",2015-10-19,411530.0,243870,254
"['Simulation', 'Strategy']",2015-10-16,402300.0,214420,675
"['Adventure', 'Casual', 'Simulation', 'Strategy']",2015-10-19,411550.0,248570,1120
['Simulation'],2015-02-10,345030.0,262410,24
['RPG'],2015-10-19,382464.0,265630,6
['RPG'],2015-10-19,351970.0,206500,1324
"['Action', 'Adventure', 'Indie', 'RPG']",2015-10-19,402120.0,223750,6
"['Action', 'Adventure']",2015-10-19,306670.0,224260,816
"['Action', 'Adventure']",2015-10-20,406590.0,253710,17
"['Action', 'Adventure']",2015-10-19,329930.0,224580,38
"['Action', 'Adventure']",2015-10-20,406610.0,220200,1210
"['Indie', 'Early Access']",2015-10-20,391190.0,107410,28792
"['Action', 'Indie', 'Racing', 'Sports']",2015-10-21,405170.0,65790,15
"['Adventure', 'Simulation']",2015-10-21,361200.0,227720,112
"['Action', 'Adventure', 'Indie', 'RPG']",2015-10-20,403200.0,227680,128
"['Action', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",2015-10-23,412000.0,222750,136
"['Adventure', 'Casual', 'Simulation', 'Strategy']",2015-10-21,412440.0,233270,1730
"['Adventure', 'Casual', 'Indie', 'Simulation']",2015-10-21,411730.0,204450,142
['Simulation'],2015-10-21,278550.0,242760,2878
"['Indie', 'Simulation', 'Strategy']",2015-10-21,368230.0,242860,1425
"['Adventure', 'Casual']",2015-10-21,397440.0,231430,4500
"['Action', 'Adventure']",2015-10-20,406580.0,218620,14155
"['Action', 'Indie', 'Early Access']",2015-10-21,330570.0,232210,0
"['Adventure', 'Indie', 'RPG']",2015-10-21,395420.0,251570,159
"['Indie', 'Simulation', 'Strategy']",2015-10-22,395600.0,252490,2838
['Indie'],2015-10-21,384650.0,49520,1080
['Casual'],2015-10-21,407720.0,257710,10
"['Adventure', 'Indie']",2015-10-21,405780.0,238430,58
"['Action', 'Indie', 'Early Access']",2015-10-23,404750.0,263060,100
"['Audio Production', 'Utilities', 'Video Production']",2015-10-23,406230.0,265930,172
"['Audio Production', 'Utilities']",2015-10-23,406240.0,266430,0
"['Indie', 'Simulation']",2015-10-23,393920.0,211820,85
"['Audio Production', 'Utilities']",2015-10-23,405700.0,367540,0
"['Audio Production', 'Utilities', 'Video Production']",2015-10-23,405690.0,268650,67
"['Casual', 'Indie', 'Simulation', 'Strategy']",2015-10-20,412430.0,271590,5572
"['Animation &amp; Modeling', 'Video Production']",2015-10-22,406190.0,222880,1012
"['Action', 'Indie']",2015-10-22,395300.0,225840,19
"['Simulation', 'Strategy']",2015-10-22,397180.0,238460,218
"['Casual', 'Indie']",2015-10-22,396790.0,301520,491
"['Adventure', 'Casual', 'Indie']",2015-10-22,390470.0,302830,974
"['Adventure', 'Casual', 'Indie']",2015-10-22,348540.0,243470,439
['Simulation'],2015-10-22,325974.0,304030,143
['Simulation'],2015-10-22,325973.0,304050,374
['Action'],2015-10-27,391630.0,304930,1564
"['Free to Play', 'Massively Multiplayer']",2015-10-21,411020.0,302380,0
"['Indie', 'Racing', 'Early Access']",2015-10-26,324470.0,227700,1519
"['Action', 'Adventure', 'Indie']",2015-10-26,407920.0,310370,45
"['Adventure', 'Indie', 'Simulation', 'Strategy']",2015-10-26,414030.0,312530,66
"['Action', 'Casual', 'Free to Play', 'Indie']",2014-12-24,391780.0,291480,808
"['Indie', 'Simulation', 'Early Access']",2015-10-26,327000.0,244630,12
"['Action', 'Indie']",2015-10-26,412870.0,314160,10
"['Action', 'Indie']",2015-10-26,395140.0,222900,135
"['Adventure', 'Indie']",2015-10-26,351060.0,317360,122
"['Action', 'Casual', 'Indie']",2015-10-27,406930.0,293500,16
['Adventure'],2015-10-27,402020.0,41300,37
"['Adventure', 'Indie']",2015-10-27,395270.0,323370,0
['Simulation'],2015-10-27,379546.0,17570,297
"['Adventure', 'Indie', 'RPG', 'Strategy']",2015-10-27,373420.0,298110,1171
"['Action', 'Indie']",2015-10-27,408170.0,333930,956
"['Casual', 'Simulation']",2015-10-27,390375.0,335240,75
"['Casual', 'Simulation']",2015-10-27,390376.0,335330,15
"['Casual', 'Simulation']",2015-10-27,390374.0,322330,176
"['Casual', 'Simulation']",2015-10-27,390377.0,338540,2
"['Casual', 'Simulation']",2015-10-27,390378.0,341720,28
['RPG'],2015-10-27,382466.0,316390,3
['RPG'],2015-10-27,382469.0,346110,8206
"['Animation &amp; Modeling', 'Video Production']",2015-10-27,414240.0,407530,0
"['Action', 'Adventure', 'Indie']",2015-10-27,413680.0,346120,34
['Action'],2015-10-27,379191.0,346900,44
['Action'],2015-10-27,344171.0,349480,498
['Action'],2015-10-27,344172.0,353360,4
['Action'],2015-10-27,344174.0,355180,20
['Action'],2015-10-27,344173.0,355840,36
['Action'],2015-10-27,344176.0,359800,0
['Action'],2015-10-27,344175.0,360870,4
"['Racing', 'Simulation', 'Sports']",2015-10-27,282050.0,360480,13
['Action'],2015-10-27,344178.0,375950,3
['Action'],2015-10-27,344177.0,376210,913
"['Action', 'Free to Play', 'Indie']",2015-10-28,409670.0,244050,105
['Action'],2015-10-27,344170.0,291550,134
"['Casual', 'Simulation', 'Strategy']",2011-04-01,300160.0,387990,247
"['Action', 'Adventure']",2015-10-28,401628.0,391460,25
"['Action', 'Adventure']",2015-10-28,313101.0,394740,15
"['Action', 'Adventure']",2015-10-28,350171.0,391540,128
"['Action', 'Adventure']",2015-10-28,401623.0,299360,97
"['Action', 'Adventure']",2015-10-28,401624.0,407840,168
"['Action', 'Adventure']",2015-10-28,356470.0,236110,785
"['Action', 'Adventure']",2015-10-28,401622.0,280790,28
"['Action', 'Adventure']",2015-10-28,405030.0,417890,21
"['Action', 'Adventure']",2015-10-28,401621.0,427270,33
"['Action', 'Adventure']",2015-10-28,401620.0,359550,1540
"['Action', 'Adventure']",2015-10-28,313102.0,244930,389
"['Adventure', 'Indie']",2015-10-28,377970.0,310380,285
"['Adventure', 'Indie']",2015-10-29,408260.0,449140,86
"['Adventure', 'Casual']",2015-10-28,397430.0,466910,22
"['RPG', 'Simulation', 'Strategy']",2015-10-29,408600.0,273350,53
"['Adventure', 'Indie']",2015-10-29,383680.0,300,196
['Simulation'],2013-11-11,415040.0,20,9
"['Action', 'Casual', 'Indie', 'Strategy']",2015-10-29,415221.0,240,1434
"['Adventure', 'Indie']",2015-10-29,390290.0,4000,2040
"['Adventure', 'Indie']",2015-10-29,269990.0,220,84
['Strategy'],2015-10-29,378040.0,320,0
"['Action', 'Indie']",2015-10-08,413991.0,340,0
"['Adventure', 'Indie']",2015-10-29,414010.0,360,0
"['Action', 'Indie']",2015-09-01,392860.0,380,0
"['Action', 'Casual', 'Indie', 'Simulation']",2015-10-29,375040.0,400,27
"['Action', 'Indie']",2015-10-08,414100.0,420,0
"['Adventure', 'Indie']",2015-10-29,347730.0,15100,156
"['Adventure', 'Indie']",2015-10-29,414710.0,9480,397
['Simulation'],2015-10-29,325977.0,550,200
"['Action', 'Adventure', 'Indie', 'RPG']",2015-10-29,397930.0,223530,0
"['Action', 'Adventure', 'Indie', 'RPG']",2015-10-29,397910.0,48700,2879
"['Adventure', 'Indie']",2015-10-29,291770.0,24960,82
['Simulation'],2015-10-29,374851.0,8190,147
"['Action', 'Indie', 'Early Access']",2015-10-29,407620.0,12210,83
"['Indie', 'RPG', 'Strategy']",2015-10-29,415560.0,12220,0
"['Action', 'Adventure', 'Indie', 'RPG']",2015-10-29,397920.0,31280,262
"['Indie', 'RPG', 'Strategy']",2015-10-29,415550.0,47870,147
"['Indie', 'RPG', 'Strategy']",2015-10-29,415540.0,47890,1541
['Simulation'],2013-11-11,415340.0,48190,1319
['Simulation'],2013-06-18,414670.0,70000,194
['Simulation'],2013-06-18,414672.0,45760,625
['Simulation'],2013-06-18,414673.0,22230,94
['Simulation'],2013-06-18,414675.0,42680,0
['Simulation'],2013-06-18,414674.0,42690,31
"['Action', 'Indie']",2015-09-01,413990.0,24240,566
['Simulation'],2013-06-18,414671.0,205790,0
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",2015-10-30,410530.0,34330,5
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",2015-10-30,410531.0,110800,378
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",2015-10-30,411010.0,63380,137
"['Action', 'Adventure', 'Free to Play', 'RPG', 'Simulation']",2015-10-30,404410.0,104900,66
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",2015-10-30,345720.0,204100,485
"['Action', 'Adventure', 'Free to Play', 'RPG', 'Simulation']",2015-10-30,404800.0,71420,401
"['Action', 'Adventure']",2015-10-30,401920.0,201790,0
"['Action', 'Casual', 'Indie', 'Sports']",2015-10-30,406300.0,730,32894
"['Casual', 'Indie']",2016-05-12,410440.0,49520,723
"['Action', 'Indie', 'Strategy']",2015-11-02,415580.0,202970,12
"['Simulation', 'Sports']",2015-11-02,314520.0,202990,28
"['Adventure', 'Indie', 'Simulation', 'Strategy']",2015-11-02,362290.0,212910,0
"['Indie', 'RPG', 'Strategy']",2015-11-02,415920.0,42160,70
"['Adventure', 'Casual', 'Simulation']",2015-10-30,409920.0,206980,0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']",2015-11-02,415730.0,219640,553
"['Indie', 'Simulation', 'Strategy', 'Early Access']",2015-11-02,408440.0,232210,583
"['Simulation', 'Strategy']",2015-11-02,416480.0,219600,2394
['Indie'],2015-11-02,407300.0,208480,1475
"['Simulation', 'Strategy']",2015-11-03,375910.0,220240,549
"['Action', 'Casual', 'Indie', 'RPG']",2015-11-02,385100.0,224540,266
"['Casual', 'Indie', 'RPG', 'Strategy']",2015-04-13,416100.0,227300,934
"['Casual', 'Free to Play', 'Indie', 'RPG', 'Simulation', 'Strategy']",2015-04-13,416030.0,51100,216
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2015-11-05,409257.0,218230,175
"['Indie', 'Strategy']",2015-08-25,396540.0,243870,373
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2015-11-04,409192.0,233720,588
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2015-11-04,409190.0,234710,404
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2015-11-04,409191.0,219740,45
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2015-11-04,409240.0,322330,0
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2015-11-04,409204.0,206420,1248
"['Design &amp; Illustration', 'Photo Editing', 'Utilities']",2015-11-04,409194.0,241540,86
"['Action', 'Casual', 'Indie', 'Simulation', 'Sports', 'Early Access']",2015-11-04,369270.0,209160,8
"['Casual', 'Indie', 'Massively Multiplayer', 'Strategy']",2015-11-04,385020.0,209170,277
['Simulation'],2015-11-04,326013.0,255480,2190
"['Action', 'Casual', 'Indie']",2015-11-04,369360.0,8930,1080
"['Indie', 'Strategy']",2015-11-04,355980.0,245620,651
"['Action', 'Adventure', 'Casual', 'Indie']",2015-10-31,410040.0,301520,74
"['Action', 'Indie']",2015-01-18,344970.0,243470,369
['Simulation'],2015-11-04,326014.0,304930,81
"['Action', 'Adventure', 'Indie', 'Simulation']",2015-11-05,408101.0,312990,30
"['Action', 'Indie', 'RPG', 'Strategy', 'Early Access']",2015-11-05,341570.0,227940,82
"['Action', 'Casual', 'Indie']",2015-06-07,397680.0,238590,2
['Action'],2015-11-05,387920.0,339610,196
['Action'],2015-11-05,387921.0,386360,370
"['Action', 'Adventure']",2015-11-05,311210.0,299360,152
"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",2015-11-05,409490.0,310950,677
"['Action', 'Adventure', 'Indie', 'RPG']",2015-11-06,416400.0,385760,1379
['Simulation'],2015-11-06,326015.0,273350,0
"['Adventure', 'Indie']",2015-11-06,411760.0,240,26
"['Indie', 'RPG', 'Strategy']",2015-11-06,409450.0,6860,10
"['Action', 'Adventure', 'Indie', 'RPG']",2015-11-06,400170.0,12200,63
"['Action', 'Adventure']",2015-11-06,366843.0,24740,0
['Indie'],2015-11-06,416440.0,29800,197
"['Free to Play', 'Strategy']",2015-11-09,329790.0,1250,365
"['Free to Play', 'Strategy']",2015-11-09,401460.0,35420,0
"['Free to Play', 'Strategy']",2015-11-09,401440.0,6060,260
"['Casual', 'Strategy']",2015-11-09,418160.0,20900,19
"['Free to Play', 'Strategy']",2015-11-09,401470.0,550,411
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",2015-11-09,254200.0,223530,0
"['Free to Play', 'Strategy']",2015-11-09,401430.0,33910,0
"['Action', 'Casual', 'Strategy']",2015-11-09,416800.0,33930,0
"['Action', 'Adventure', 'Indie', 'Early Access']",2015-11-09,414070.0,219540,19
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",2015-11-09,414360.0,20920,1391
"['Action', 'Indie', 'RPG', 'Early Access']",2015-11-09,397360.0,105600,670
['Simulation'],2015-11-10,364324.0,24240,344
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2015-11-10,266190.0,205790,0
"['Casual', 'Simulation']",2015-11-10,390384.0,105450,873
"['Casual', 'Simulation']",2015-11-10,359790.0,7520,120
"['Casual', 'Simulation']",2015-11-10,390386.0,104900,158
"['Casual', 'Simulation']",2015-11-10,390385.0,730,8343
"['Casual', 'Simulation']",2015-11-10,390387.0,219640,1596
"['Action', 'Adventure', 'Indie']",2015-11-12,341980.0,232210,0
"['Casual', 'Simulation']",2015-11-10,390388.0,4920,122
